video_id,start_time,end_time,video_link,caption,general_nsi,music_nsi,environmental_nsi,extraspeech_nsi,additionalnarrative_nsi,quotedspeech_nsi,misc_nsi,nonenglish_captions
3fDwBcUpJPg,47.297,48.423,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=47,&lt;b&gt;What happened here?&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,48.465,49.758,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=48,&lt;b&gt;- I--I actually am.&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,49.799,51.176,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=49,&lt;b&gt;- She's right--&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,51.259,52.552,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=51,&lt;b&gt;She's right there.&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,52.594,53.97,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=52,"&lt;b&gt;- Right, that's out of the &lt;/b&gt;",0,0,0,0,0,0,0,0
3fDwBcUpJPg,53.97,55.346,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=53,&lt;b&gt;- But that's the camera's&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,55.43,56.848,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=55,&lt;b&gt;That's their problem.&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,56.931,59.184,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=56,&lt;b&gt;really hard.&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,59.184,61.269,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=59,&lt;b&gt;- So I think I can help&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,61.311,64.481,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=61,&lt;b&gt;and we're gonna have to&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,64.481,66.483,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=64,&lt;b&gt;[school bell rings]&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,66.566,67.275,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=66,&lt;b&gt;- Oh!&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,67.317,68.943,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=67,&lt;b&gt;- I--I raised my hand first.&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,69.027,70.57,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=69,&lt;b&gt;- Oh.&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,70.612,72.072,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=70,"&lt;b&gt;- Okay, rule of thirds.&lt;/b&gt;",0,0,0,0,0,0,0,0
3fDwBcUpJPg,72.155,73.448,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=72,"&lt;b&gt;- Di-diagonals,&lt;/b&gt;",0,0,0,0,0,0,0,0
3fDwBcUpJPg,73.615,74.866,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=73,&lt;b&gt;both: Breaking the rules.&lt;/b&gt;,1,0,0,1,0,0,0,0
3fDwBcUpJPg,74.908,75.575,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=74,"&lt;b&gt;- Great, okay.&lt;/b&gt;",0,0,0,0,0,0,0,0
3fDwBcUpJPg,75.575,77.077,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=75,"&lt;b&gt;- No, you didn't.&lt;/b&gt;",0,0,0,0,0,0,0,0
3fDwBcUpJPg,77.118,78.62,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=77,&lt;b&gt;- But now I have it.&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,78.661,79.829,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=78,&lt;b&gt;- So every third picture&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,79.913,82.832,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=79,&lt;b&gt;is the one that&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,82.874,84.417,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=82,&lt;b&gt;- Are you taking our picture?&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,84.459,85.001,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=84,&lt;b&gt;Laughing.&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,85.001,87.378,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=85,&lt;b&gt;Do you have a practice laugh?&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,87.42,89.214,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=87,&lt;b&gt;[forced laughter]&lt;/b&gt;,1,0,1,0,0,0,0,0
3fDwBcUpJPg,89.255,90.298,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=89,&lt;b&gt;- That laugh frightened me.&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,90.34,91.841,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=90,&lt;b&gt;- [nasally] Ha-ha!&lt;/b&gt;,1,0,0,1,0,0,0,0
3fDwBcUpJPg,91.925,93.093,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=91,&lt;b&gt;Ho-ha!&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,93.134,94.844,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=93,"&lt;b&gt;- Now, your issue is that&lt;/b&gt;",0,0,0,0,0,0,0,0
3fDwBcUpJPg,94.928,96.679,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=94,&lt;b&gt;you move so much.&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,96.721,97.472,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=96,&lt;b&gt;- I can't help it.&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,97.514,99.599,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=97,"&lt;b&gt;- Well, what do you do&lt;/b&gt;",0,0,0,0,0,0,0,0
3fDwBcUpJPg,99.682,100.391,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=99,&lt;b&gt;[imitates snoring]&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,100.475,103.186,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=100,"&lt;b&gt;- Okay, you're drinking coffee.&lt;/b&gt;",0,0,0,0,0,0,0,0
3fDwBcUpJPg,103.269,103.853,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=103,&lt;i&gt;&lt;b&gt;[flamenco music]&lt;/b&gt;&lt;/i&gt;,1,1,0,0,0,0,0,0
3fDwBcUpJPg,103.937,104.646,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=103,&lt;b&gt;When you're sick.&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,104.729,106.815,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=104,&lt;i&gt;&lt;b&gt;[mournful bellowing]&lt;/b&gt;&lt;/i&gt;,1,0,1,0,0,0,0,0
3fDwBcUpJPg,106.898,107.69,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=106,"&lt;b&gt;Okay, that's not bad.&lt;/b&gt;",0,0,0,0,0,0,0,0
3fDwBcUpJPg,107.816,109.609,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=107,&lt;b&gt;Can you both do this?&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,109.651,112.07,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=109,&lt;b&gt;Yes!&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,112.07,113.822,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=112,&lt;i&gt;&lt;b&gt;[upbeat bass music]&lt;/b&gt;&lt;/i&gt;,1,1,0,0,0,0,0,0
3fDwBcUpJPg,113.863,114.948,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=113,&lt;b&gt;[gasps excitedly]&lt;/b&gt;,1,0,1,0,0,0,0,0
3fDwBcUpJPg,114.989,116.616,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=114,&lt;b&gt;Click!&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,116.658,118.326,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=116,"&lt;b&gt;Yes, this is beautiful!&lt;/b&gt;",0,0,0,0,0,0,0,0
3fDwBcUpJPg,118.326,120.411,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=118,&lt;b&gt;Pose and click! &lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,120.495,122.247,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=120,&lt;b&gt;and pose and click!&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,122.33,124.582,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=122,&lt;b&gt;This is beautiful.&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,124.666,125.875,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=124,&lt;b&gt;You are so ready.&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,125.959,126.876,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=125,&lt;b&gt;- Ah.&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,126.96,128.211,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=126,&lt;b&gt;Brought our own props.&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,128.253,129.587,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=128,&lt;b&gt;- You cannot borrow them.&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,129.671,132.09,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=129,"&lt;b&gt;Come on, let's go.&lt;/b&gt;",0,0,0,0,0,0,0,0
3fDwBcUpJPg,132.173,133.716,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=132,&lt;b&gt;- Everyone know&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,133.8,135.009,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=133,&lt;b&gt;- Want a good photo?&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,135.051,136.427,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=135,&lt;b&gt;- Let's see here.&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,136.511,137.428,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=136,&lt;b&gt;- Got it?&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,137.512,138.721,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=137,"&lt;b&gt;- Oh, wait.&lt;/b&gt;",0,0,0,0,0,0,0,0
3fDwBcUpJPg,138.805,141.307,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=138,&lt;b&gt;- God.&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,141.349,142.725,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=141,&lt;b&gt;- One. Two.&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,142.809,144.018,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=142,"&lt;b&gt;- Okay, thirds, thirds.&lt;/b&gt;",0,0,0,0,0,0,0,0
3fDwBcUpJPg,144.102,145.186,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=144,&lt;b&gt;[forced laughter]&lt;/b&gt;,1,0,1,0,0,0,0,0
3fDwBcUpJPg,145.228,146.187,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=145,&lt;b&gt;- Diagonal.&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,146.229,147.188,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=146,&lt;b&gt;Sweet spot.&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,147.23,148.398,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=147,&lt;b&gt;[shutter snapping]&lt;/b&gt;,1,0,1,0,0,0,0,0
3fDwBcUpJPg,148.481,150.275,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=148,&lt;b&gt;- Glamorous.&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,150.358,151.526,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=150,&lt;b&gt;- Looking good.&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,151.568,152.777,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=151,&lt;b&gt;- Catalogue--&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,152.819,154.362,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=152,"&lt;b&gt;- When she kind of did,&lt;/b&gt;",0,0,0,0,0,0,0,0
3fDwBcUpJPg,154.445,155.488,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=154,"&lt;b&gt;Ha, ha!&lt;/b&gt;",0,0,0,0,0,0,0,0
3fDwBcUpJPg,155.53,156.573,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=155,&lt;b&gt;- More.&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,156.656,158.366,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=156,&lt;b&gt;We need another hour in here.&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,158.408,159.409,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=158,&lt;b&gt;Cooking!&lt;/b&gt;,0,0,0,0,0,0,0,0
3fDwBcUpJPg,159.492,161.411,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=159,&lt;b&gt;Ha-ow!&lt;/b&gt;,0,0,0,0,0,0,0,0
3fM9o72ykww,0.0,7.0,https://www.youtube.com/watch?v=3fM9o72ykww&t=0,Transcriber: Marta Gysel,1,0,0,1,0,0,0,0
3fM9o72ykww,375.56,378.579,https://www.youtube.com/watch?v=3fM9o72ykww&t=375,"So we can say that ""sugar addiction""",1,0,0,0,0,1,0,0
3fM9o72ykww,410.405,416.791,https://www.youtube.com/watch?v=3fM9o72ykww&t=410,demonstrating that [cancer] cells,0,0,0,0,0,0,0,0
3fM9o72ykww,616.938,619.962,https://www.youtube.com/watch?v=3fM9o72ykww&t=616,"when he said, ""Let food be thy medicine.""",1,0,0,0,0,1,0,0
3fM9o72ykww,621.838,623.852,https://www.youtube.com/watch?v=3fM9o72ykww&t=621,(Applause),1,0,1,0,0,0,0,0
3g246c6Bv58,56.668,62.648,https://www.youtube.com/watch?v=3g246c6Bv58&t=56,"active during the day, you have an advantage:",0,0,0,0,0,0,0,0
3g246c6Bv58,68.768,70.468,https://www.youtube.com/watch?v=3g246c6Bv58&t=68,And there’s a good reason for that:,0,0,0,0,0,0,0,0
3g246c6Bv58,108.548,112.798,https://www.youtube.com/watch?v=3g246c6Bv58&t=108,You might know this thanks to flamingos: They’re,0,0,0,0,0,0,0,0
3g246c6Bv58,115.028,118.748,https://www.youtube.com/watch?v=3g246c6Bv58&t=115,So when it comes to these colors: You are,0,0,0,0,0,0,0,0
3g246c6Bv58,193.468,198.527,https://www.youtube.com/watch?v=3g246c6Bv58&t=193,But blue light has just the right wavelength:,0,0,0,0,0,0,0,0
3g246c6Bv58,376.908,382.878,https://www.youtube.com/watch?v=3g246c6Bv58&t=376,"theory so far: At some point way back in time,",0,0,0,0,0,0,0,0
3g246c6Bv58,430.598,435.738,https://www.youtube.com/watch?v=3g246c6Bv58&t=430,Robert Hooke wrote:,0,0,0,0,0,0,0,0
3GtbSd-biCE,12.145,12.212,https://www.youtube.com/watch?v=3GtbSd-biCE&t=12,&gt;&gt; Reporter: THE WIGGLE AND THE,1,0,0,1,0,0,0,0
3GtbSd-biCE,12.212,12.745,https://www.youtube.com/watch?v=3GtbSd-biCE&t=12,&gt;&gt; Reporter: THE WIGGLE AND THE,1,0,0,1,0,0,0,0
3GtbSd-biCE,31.798,31.865,https://www.youtube.com/watch?v=3GtbSd-biCE&t=31,&gt;&gt; Reporter: NOT JUST BECAUSE,1,0,0,1,0,0,0,0
3GtbSd-biCE,31.865,34.667,https://www.youtube.com/watch?v=3GtbSd-biCE&t=31,&gt;&gt; Reporter: NOT JUST BECAUSE,1,0,0,1,0,0,0,0
3GtbSd-biCE,71.571,71.638,https://www.youtube.com/watch?v=3GtbSd-biCE&t=71,&gt;&gt; Reporter: TAYLOR'S RAUR DID,1,0,0,1,0,0,0,0
3GtbSd-biCE,71.638,74.173,https://www.youtube.com/watch?v=3GtbSd-biCE&t=71,&gt;&gt; Reporter: TAYLOR'S RAUR DID,1,0,0,1,0,0,0,0
3GtbSd-biCE,88.287,88.354,https://www.youtube.com/watch?v=3GtbSd-biCE&t=88,&gt;&gt; Reporter: WHY WOULD HE POST,1,0,0,1,0,0,0,0
3GtbSd-biCE,88.354,90.99,https://www.youtube.com/watch?v=3GtbSd-biCE&t=88,&gt;&gt; Reporter: WHY WOULD HE POST,1,0,0,1,0,0,0,0
3GtbSd-biCE,106.772,107.207,https://www.youtube.com/watch?v=3GtbSd-biCE&t=106,&gt;&gt; Reporter: OR HEAR THEIR,1,0,0,1,0,0,0,0
3GtbSd-biCE,107.207,107.373,https://www.youtube.com/watch?v=3GtbSd-biCE&t=107,&gt;&gt; Reporter: OR HEAR THEIR,1,0,0,1,0,0,0,0
3GtbSd-biCE,132.031,132.098,https://www.youtube.com/watch?v=3GtbSd-biCE&t=132,&gt;&gt; Reporter: SOMEONE YOU LOOK UP,1,0,0,1,0,0,0,0
3GtbSd-biCE,132.098,134.3,https://www.youtube.com/watch?v=3GtbSd-biCE&t=132,&gt;&gt; Reporter: SOMEONE YOU LOOK UP,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,0.0,2.58,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=0,NARRATOR: Previously on,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,2.58,3.96,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=2,DARBY RICHARDS: I'm going to be,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,4.84,6.1,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=4,"MIKE CHET: Yeah, but it's",1,0,0,1,0,0,0,0
3Hdr9I4N0QE,6.615,8.81,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=6,DARBY RICHARDS: I'm in the,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,8.81,11.045,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=8,[HOVERING SOUNDS],1,0,1,0,0,0,0,0
3Hdr9I4N0QE,11.045,12.745,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=11,[LASER FIRE],1,0,1,0,0,0,0,0
3Hdr9I4N0QE,15.31,16.67,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=15,"MIKE CHET: Guys, Dark Lord.",1,0,0,1,0,0,0,0
3Hdr9I4N0QE,17.36,18.97,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=17,"DARBY RICHARDS: Wait, so there's",1,0,0,1,0,0,0,0
3Hdr9I4N0QE,22.678,24.17,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=22,"DARBY AND MIKE: Oh no, no!",1,0,0,1,0,0,0,0
3Hdr9I4N0QE,24.72,26.034,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=24,[LAUGHTER],1,0,1,0,0,0,0,0
3Hdr9I4N0QE,27.87,28.68,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=27,DARBY RICHARDS: That's,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,29.9,31.79,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=29,LN6-K: You just ordered the,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,33.53,35.56,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=33,DARBY RICHARDS: The more they,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,42.356,45.85,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=42,[LASER FIRE],1,0,1,0,0,0,0,0
3Hdr9I4N0QE,49.655,52.05,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=49,DARBY RICHARDS: My,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,52.05,53.465,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=52,"NARRATOR: And now,",1,0,0,1,0,0,0,0
3Hdr9I4N0QE,53.465,55.814,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=53,[MUSIC PLAYING],1,1,0,0,0,0,0,0
3Hdr9I4N0QE,71.526,74.963,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=71,[ELECTRONIC NOISE],1,0,1,0,0,0,0,0
3Hdr9I4N0QE,74.963,76.927,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=74,[COMPUTER SOUNDS],1,0,1,0,0,0,0,0
3Hdr9I4N0QE,80.89,82.54,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=80,DARBY RICHARDS: Hello?,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,82.54,85.34,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=82,LN6-K: Son.,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,85.34,86.73,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=85,DARBY RICHARDS: Father?,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,86.73,90.22,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=86,GUL DESAC: I am your father.,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,90.22,93.52,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=90,"DARBY RICHARDS: No,",1,0,0,1,0,0,0,0
3Hdr9I4N0QE,95.33,98.23,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=95,GUL DESAC: Search,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,98.23,101.02,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=98,DARBY RICHARDS: No.,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,101.02,102.212,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=101,"GUL DESAC: Look, son.",1,0,0,1,0,0,0,0
3Hdr9I4N0QE,105.446,107.07,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=105,"DARBY RICHARDS: Yeah, because",1,0,0,1,0,0,0,0
3Hdr9I4N0QE,107.07,109.11,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=107,GUL DESAC: Charismatic?,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,109.11,109.96,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=109,DARBY RICHARDS: No you're--,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,109.96,112.24,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=109,GUL DESAC: So inspiring,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,136.022,136.41,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=136,DARBY RICHARDS: Wait.,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,139.13,141.355,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=139,"GUL DESAC: Yes, you",1,0,0,1,0,0,0,0
3Hdr9I4N0QE,151.21,152.46,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=151,DARBY RICHARDS: But,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,156.68,157.84,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=156,GUL DESAC: Like who I am?,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,189.255,193.215,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=189,[VACUUM SOUNDS],1,0,1,0,0,0,0,0
3Hdr9I4N0QE,209.382,211.358,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=209,[MUSIC PLAYING],1,1,0,0,0,0,0,0
3Hdr9I4N0QE,211.358,219.756,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=211,[LASER FIRE],1,0,1,0,0,0,0,0
3Hdr9I4N0QE,241.0,243.856,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=241,LONE REBEL: What's your name?,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,243.856,245.34,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=243,DARBY RICHARDS: Uh.,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,246.075,248.13,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=246,"LONE REBEL: OK, I've already",1,0,0,1,0,0,0,0
3Hdr9I4N0QE,261.72,265.37,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=261,"As the old saying goes, ""I don't",1,0,0,0,0,1,0,0
3Hdr9I4N0QE,276.76,281.67,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=276,DARBY RICHARDS: Because there,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,281.67,284.27,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=281,LONE REBEL: Are you sure?,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,284.27,286.145,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=284,DARBY RICHARDS: Yeah.,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,286.145,287.94,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=286,LONE REBEL: You'd better,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,306.62,310.45,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=306,DARBY RICHARDS: There are,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,310.45,311.49,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=310,"LONE REBEL: No, you know what?",1,0,0,1,0,0,0,0
3Hdr9I4N0QE,356.09,357.629,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=356,DARBY RICHARDS: Thanks.,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,357.629,358.535,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=357,"LONE REBEL: Hey, man.",1,0,0,1,0,0,0,0
3Hdr9I4N0QE,377.61,380.592,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=377,[MUSIC PLAYING],1,1,0,0,0,0,0,0
3Hdr9I4N0QE,387.55,391.526,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=387,[SWINGING CLUB],1,0,1,0,0,0,0,0
3Hdr9I4N0QE,401.77,402.52,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=401,DARBY RICHARDS: Hey Mike.,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,405.852,407.27,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=405,"MIKE CHET: Yeah, sure.",1,0,0,1,0,0,0,0
3Hdr9I4N0QE,413.87,417.182,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=413,DARBY RICHARDS: I always,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,443.25,445.54,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=443,[SWINGING CLUB],1,0,1,0,0,0,0,0
3Hdr9I4N0QE,445.54,450.01,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=445,DARBY RICHARDS: Three years,1,0,0,1,0,0,0,0
3Hdr9I4N0QE,452.01,454.26,https://www.youtube.com/watch?v=3Hdr9I4N0QE&t=452,MIKE CHET: Three squares,1,0,0,1,0,0,0,0
